provinsi,daerah,jenis,tahun,peng,Cluster
1.6832508230603465,1.1726039399558574,-1.224744871391589,0.6691082414078792,-0.03765457358674661,0
1.6832508230603465,1.1726039399558574,-1.224744871391589,0.8955756461920813,0.03678385554732165,0
1.6832508230603465,1.1726039399558574,-1.224744871391589,1.1220430509762833,0.1266713367702471,0
1.6832508230603465,1.1726039399558574,-1.224744871391589,1.3485104557604854,0.08936745806860008,0
1.6832508230603465,1.1726039399558574,-1.224744871391589,1.5749778605446876,0.25871007714774175,0
1.6832508230603465,1.1726039399558574,0.0,-1.822033211218344,-1.0725459055349702,2
1.6832508230603465,1.1726039399558574,0.0,-1.5955658064341418,-1.00211108547836,2
1.6832508230603465,1.1726039399558574,0.0,-1.3690984016499397,-0.9314150980912487,2
1.6832508230603465,1.1726039399558574,0.0,-1.1426309968657375,-0.7772804535651173,2
1.6832508230603465,1.1726039399558574,0.0,-0.9161635920815355,-0.8219228472567713,2
1.6832508230603465,1.1726039399558574,0.0,-0.6896961872973334,-0.8114560642420839,2
1.6832508230603465,1.1726039399558574,0.0,-0.4632287825131313,-0.6272096875004055,2
1.6832508230603465,1.1726039399558574,0.0,-0.2367613777289292,-0.6264921948341944,2
1.6832508230603465,1.1726039399558574,0.0,-0.010293972944727097,-0.4181839840384608,0
1.6832508230603465,1.1726039399558574,0.0,0.216173431839475,-0.35850294406302224,0
1.6832508230603465,1.1726039399558574,0.0,0.4426408366236771,-0.3085970241720436,0
1.6832508230603465,1.1726039399558574,0.0,0.6691082414078792,-0.15696212409499166,0
1.6832508230603465,1.1726039399558574,0.0,0.8955756461920813,-0.03429096796754902,0
1.6832508230603465,1.1726039399558574,0.0,1.1220430509762833,0.11617585404891129,0
1.6832508230603465,1.1726039399558574,0.0,1.3485104557604854,0.16592966549465318,0
1.6832508230603465,1.1726039399558574,0.0,1.5749778605446876,0.19961164121726663,0
1.6832508230603465,1.1726039399558574,1.224744871391589,-1.822033211218344,-0.4767227756892913,2
1.6832508230603465,1.1726039399558574,1.224744871391589,-1.5955658064341418,-0.34913248984230544,2
1.6832508230603465,1.1726039399558574,1.224744871391589,-1.3690984016499397,-0.1919355866167851,2
1.6832508230603465,1.1726039399558574,1.224744871391589,-1.1426309968657375,0.05097586048497703,2
1.6832508230603465,1.1726039399558574,1.224744871391589,-0.9161635920815355,0.10907554662408633,2
1.6832508230603465,1.1726039399558574,1.224744871391589,-0.6896961872973334,0.190255536849874,1
1.6832508230603465,1.1726039399558574,1.224744871391589,-0.4632287825131313,0.41596150981589414,1
1.6832508230603465,1.1726039399558574,1.224744871391589,-0.2367613777289292,0.5683311223831463,1
1.6832508230603465,1.1726039399558574,1.224744871391589,-0.010293972944727097,0.7759333203953281,1
1.6832508230603465,1.1726039399558574,1.224744871391589,0.216173431839475,1.056800129539657,1
1.6832508230603465,1.1726039399558574,1.224744871391589,0.4426408366236771,1.2804770332456321,1
1.6832508230603465,1.1726039399558574,1.224744871391589,0.6691082414078792,1.5254146796367745,1
1.6832508230603465,1.1726039399558574,1.224744871391589,0.8955756461920813,1.7225213949276204,1
1.6832508230603465,1.1726039399558574,1.224744871391589,1.1220430509762833,1.9628756981670061,1
1.6832508230603465,1.1726039399558574,1.224744871391589,1.3485104557604854,1.9753256309111011,1
1.6832508230603465,1.1726039399558574,1.224744871391589,1.5749778605446876,2.178353095683521,1
1.6832508230603465,0.0,-1.224744871391589,-0.9161635920815355,-0.8121333773189873,2
1.6832508230603465,0.0,-1.224744871391589,-0.6896961872973334,-0.7314183223409043,2
1.6832508230603465,0.0,-1.224744871391589,-0.4632287825131313,-0.6771873566580052,2
1.6832508230603465,0.0,-1.224744871391589,-0.2367613777289292,-0.575105370080156,0
1.6832508230603465,0.0,-1.224744871391589,-0.010293972944727097,-0.5302362487059793,0
1.6832508230603465,0.0,-1.224744871391589,0.216173431839475,-0.36477095999504233,0
1.6832508230603465,0.0,-1.224744871391589,0.4426408366236771,-0.21970542276981914,0
1.6832508230603465,0.0,-1.224744871391589,0.6691082414078792,-0.12790080114277763,0
1.6832508230603465,0.0,-1.224744871391589,0.8955756461920813,-0.0660012738434144,0
1.6832508230603465,0.0,-1.224744871391589,1.1220430509762833,-0.0030857769286962503,0
1.6832508230603465,0.0,-1.224744871391589,1.3485104557604854,0.02437123242186978,0
1.6832508230603465,0.0,-1.224744871391589,1.5749778605446876,0.18541963627961125,0
1.6832508230603465,0.0,0.0,-0.9161635920815355,-1.0076386489788502,2
1.6832508230603465,0.0,0.0,-0.6896961872973334,-0.9893540658731267,2
1.6832508230603465,0.0,0.0,-0.4632287825131313,-0.8797871958013634,2
1.6832508230603465,0.0,0.0,-0.2367613777289292,-0.8580758677218158,2
1.6832508230603465,0.0,0.0,-0.010293972944727097,-0.685048206309014,2
1.6832508230603465,0.0,0.0,0.216173431839475,-0.6250285097951238,0
1.6832508230603465,0.0,0.0,0.4426408366236771,-0.609203491549172,0
1.6832508230603465,0.0,0.0,0.6691082414078792,-0.4372807688423352,0
1.6832508230603465,0.0,0.0,0.8955756461920813,-0.32051601234314225,0
1.6832508230603465,0.0,0.0,1.1220430509762833,-0.21040384784505856,0
1.6832508230603465,0.0,0.0,1.3485104557604854,-0.1848668488692734,0
1.6832508230603465,0.0,0.0,1.5749778605446876,-0.13417168704546256,0
1.6832508230603465,0.0,1.224744871391589,-0.9161635920815355,-0.09974351894998958,2
1.6832508230603465,0.0,1.224744871391589,-0.6896961872973334,-0.0007438808661832496,2
1.6832508230603465,0.0,1.224744871391589,-0.4632287825131313,0.16305395488847912,2
1.6832508230603465,0.0,1.224744871391589,-0.2367613777289292,0.2868472695458759,1
1.6832508230603465,0.0,1.224744871391589,-0.010293972944727097,0.5047411823621897,1
1.6832508230603465,0.0,1.224744871391589,0.216173431839475,0.7302261675870169,1
1.6832508230603465,0.0,1.224744871391589,0.4426408366236771,0.8911195930288567,1
1.6832508230603465,0.0,1.224744871391589,0.6691082414078792,1.154846937362735,1
1.6832508230603465,0.0,1.224744871391589,0.8955756461920813,1.333514091131956,1
1.6832508230603465,0.0,1.224744871391589,1.1220430509762833,1.5065417525447578,1
1.6832508230603465,0.0,1.224744871391589,1.3485104557604854,1.5595328909004442,1
1.6832508230603465,0.0,1.224744871391589,1.5749778605446876,1.7712793265526614,1
1.4852213144650115,-1.1726039399558574,-1.224744871391589,-1.822033211218344,-1.1687674120152072,2
1.4852213144650115,-1.1726039399558574,-1.224744871391589,-1.5955658064341418,-1.1104725678708884,2
1.4852213144650115,-1.1726039399558574,-1.224744871391589,-1.3690984016499397,-1.0361891171527218,2
1.4852213144650115,-1.1726039399558574,-1.224744871391589,-1.1426309968657375,-0.9142899831341224,2
1.4852213144650115,-1.1726039399558574,-1.224744871391589,-0.9161635920815355,-0.7847251574697236,2
1.4852213144650115,-1.1726039399558574,-1.224744871391589,-0.6896961872973334,-0.6566039270497415,2
1.4852213144650115,-1.1726039399558574,-1.224744871391589,-0.4632287825131313,-0.5660994021338744,2
1.4852213144650115,-1.1726039399558574,-1.224744871391589,-0.2367613777289292,-0.5054081324844107,0
1.4852213144650115,-1.1726039399558574,-1.224744871391589,-0.010293972944727097,-0.4344423678548041,0
1.4852213144650115,-1.1726039399558574,-1.224744871391589,0.216173431839475,-0.27057278283352065,0
1.4852213144650115,-1.1726039399558574,-1.224744871391589,0.4426408366236771,-0.15681288562041976,0
1.4852213144650115,-1.1726039399558574,-1.224744871391589,0.6691082414078792,-0.11633768933411968,0
1.4852213144650115,-1.1726039399558574,-1.224744871391589,0.8955756461920813,-0.1093837504132018,0
1.4852213144650115,-1.1726039399558574,-1.224744871391589,1.1220430509762833,-0.0062283948067008285,0
1.4852213144650115,-1.1726039399558574,-1.224744871391589,1.3485104557604854,0.05855258304016615,0
1.4852213144650115,-1.1726039399558574,-1.224744871391589,1.5749778605446876,0.22311383099167711,0
1.4852213144650115,-1.1726039399558574,0.0,-1.822033211218344,-1.380244070424929,2
1.4852213144650115,-1.1726039399558574,0.0,-1.5955658064341418,-1.3433247677923712,2
1.4852213144650115,-1.1726039399558574,0.0,-1.3690984016499397,-1.2880548727287984,2
1.4852213144650115,-1.1726039399558574,0.0,-1.1426309968657375,-1.2074488766359797,2
1.4852213144650115,-1.1726039399558574,0.0,-0.9161635920815355,-1.0972907926072584,2
1.4852213144650115,-1.1726039399558574,0.0,-0.6896961872973334,-1.115460576886388,2
1.4852213144650115,-1.1726039399558574,0.0,-0.4632287825131313,-1.0788512310856333,2
1.4852213144650115,-1.1726039399558574,0.0,-0.2367613777289292,-0.9944999232751927,2
1.4852213144650115,-1.1726039399558574,0.0,-0.010293972944727097,-0.8040974594574231,2
1.4852213144650115,-1.1726039399558574,0.0,0.216173431839475,-0.7587232232462336,2
1.4852213144650115,-1.1726039399558574,0.0,0.4426408366236771,-0.6883371926909256,0
1.4852213144650115,-1.1726039399558574,0.0,0.6691082414078792,-0.5258337137061081,0
1.4852213144650115,-1.1726039399558574,0.0,0.8955756461920813,-0.5160528536803185,0
1.4852213144650115,-1.1726039399558574,0.0,1.1220430509762833,-0.44083092255474765,0
1.4852213144650115,-1.1726039399558574,0.0,1.3485104557604854,-0.3760757744438643,0
1.4852213144650115,-1.1726039399558574,0.0,1.5749778605446876,-0.34922145893291556,0
1.4852213144650115,-1.1726039399558574,1.224744871391589,-1.822033211218344,-0.8289829750922885,2
1.4852213144650115,-1.1726039399558574,1.224744871391589,-1.5955658064341418,-0.7337716982860767,2
1.4852213144650115,-1.1726039399558574,1.224744871391589,-1.3690984016499397,-0.6042154825336724,2
1.4852213144650115,-1.1726039399558574,1.224744871391589,-1.1426309968657375,-0.40171035242225417,2
1.4852213144650115,-1.1726039399558574,1.224744871391589,-0.9161635920815355,-0.16198744272913415,2
1.4852213144650115,-1.1726039399558574,1.224744871391589,-0.6896961872973334,-0.052035996588281716,2
1.4852213144650115,-1.1726039399558574,1.224744871391589,-0.4632287825131313,0.07507787412834,2
1.4852213144650115,-1.1726039399558574,1.224744871391589,-0.2367613777289292,0.22012045158824445,2
1.4852213144650115,-1.1726039399558574,1.224744871391589,-0.010293972944727097,0.4814886800356207,1
